firmware_id,drone_vendor,drone_model,firmware_version,file_name,file_format,file_size_bytes,sha256_hash,is_signed,signature_type,encryption_used,compression_used,cpu_architecture,os_type,bootloader_present,filesystem_detected,entropy_score,avg_section_entropy,max_section_entropy,string_count,num_executables,num_scripts,hardcoded_ip_count,hardcoded_url_count,crypto_function_count,boot_time_ms,emulated_syscalls,clean_label
FW0353,Parrot,Bebop 2,v5.7.7,parrot_bebop_2_353.bin,bin,19308226,d5744031263c4108547f73cf3e2eecfb250fb4d160af14fd2a4923972a6d5446,1,ECDSA,0,1,ARM,RTOS,1,None,6.47,6.25,7.74,2986,6,1,0,1,5,2847,257,1
FW0354,PX4,Pixhawk 6,v4.8.4,px4_pixhawk_6_354.bin,bin,16064250,1d689a77fd0ab310da770d6eee4ffff460ccfba0fd45e7e8ea23111028a057ca,1,ECDSA,0,0,ARM,Linux,1,YAFFS,6.71,6.86,7.81,14808,7,1,1,0,39,2382,98,1
FW0355,ArduPilot,Cube Orange,v3.1.2,ardupilot_cube_orange_355.img,img,21109752,308737cb7afa07004e35195ed8ae2cf9e3d0afe3935a3d8773fa046502d4d205,1,RSA,0,0,MIPS,Linux,1,SquashFS,6.12,7.05,7.22,8746,4,2,0,1,8,2309,182,1
FW0356,DJI,Phantom 4,v4.2.1,dji_phantom_4_356.img,img,30846991,ad6b5c3eb52bd0495dcf0e318bf9d212be2de794bbfbd04c8ce0bf365d59d936,1,RSA,1,1,ARM,RTOS,1,SquashFS,6.01,5.85,7.28,17557,3,2,0,2,34,1928,101,1
FW0357,DJI,Phantom 4,v5.3.8,dji_phantom_4_357.img,img,4146478,7df3fcfa71724c205772370d39992c662cbaf4975c49637e043a601f47c87bd3,1,ECDSA,1,1,MIPS,Bare-metal,1,SquashFS,6.98,5.99,7.77,16952,6,2,1,2,16,2500,113,1
FW0358,Parrot,Bebop 2,v5.1.6,parrot_bebop_2_358.img,img,14907215,bdfd4659f681d10092b70751b557bdb6e539f702b4edf7b260637891c23cb3e3,1,RSA,0,0,MIPS,Bare-metal,1,None,6.27,7.06,7.57,9119,8,3,0,1,9,1230,179,1
FW0359,PX4,Pixhawk 6,v2.8.0,px4_pixhawk_6_359.img,img,7531082,7b604ee2bc8a429abecc0817e1bd5f013f375047d1280bdba80d10b697495fa0,1,ECDSA,0,0,MIPS,RTOS,1,YAFFS,6.99,6.95,7.24,2351,5,0,0,1,34,2785,168,1
FW0360,DJI,Phantom 4,v4.2.7,dji_phantom_4_360.fw,fw,24046020,45448415e0ec6a642868ac580ba5dc4799e8e31565180cde9c76fc75eed21f73,1,ECDSA,0,0,ARM,Bare-metal,1,SquashFS,6.08,5.71,7.62,7519,2,0,1,0,33,2266,95,1
FW0361,Parrot,Anafi,v4.0.8,parrot_anafi_361.fw,fw,19860984,1b1ea63a85c9ad52a7e6d8f0d0e3fff8afeac5ef10c8d7843fb06d36c04850d3,1,RSA,1,1,MIPS,Linux,1,None,5.81,6.81,7.64,10182,6,1,0,0,6,2527,57,1
FW0362,DJI,Mavic Pro,v2.1.2,dji_mavic_pro_362.bin,bin,24815655,d1daada747dc8c6d76f6e76ae9645cd42d5af557adb35199e5a5dd2ac1267dde,1,RSA,0,1,ARM,RTOS,1,YAFFS,6.7,5.82,7.03,19750,7,3,0,0,18,1233,141,1
FW0363,PX4,Pixhawk 4,v1.6.3,px4_pixhawk_4_363.bin,bin,15493562,7d5c37ca0bb175bbecb83377a96b34abdc4e91eb71e09c656c9f404ce3f79f8e,1,ECDSA,0,0,MIPS,Bare-metal,1,None,6.39,5.61,7.04,11880,8,0,0,1,11,2128,211,1
FW0364,ArduPilot,Cube Orange,v4.1.5,ardupilot_cube_orange_364.img,img,7883133,091ea27590b7b088a3f889c1040877c63e2cab24f226a54f2290825fe89b092c,1,RSA,1,1,ARM,Bare-metal,1,None,6.93,5.52,6.82,6065,5,1,1,0,10,1045,85,1
FW0365,PX4,Pixhawk 6,v4.3.0,px4_pixhawk_6_365.img,img,8778390,a02c4553bf0fb555dd7d1363106941dc23941eee3328a3fa35f3edefae3bd16d,1,RSA,1,1,ARM,RTOS,1,YAFFS,6.83,6.79,7.37,15595,5,0,0,2,26,2203,112,1
FW0366,Parrot,Anafi,v5.6.8,parrot_anafi_366.fw,fw,10332842,feaf8a8a2fc8645f4ed8a8233a64235afea08c8a657ec3a18080dc7a487dd4cb,1,ECDSA,0,1,ARM,Linux,1,YAFFS,5.91,5.83,7.5,6637,4,1,0,0,40,1637,110,1
FW0367,DJI,Mavic Pro,v2.3.3,dji_mavic_pro_367.fw,fw,17672411,2b777d986c17a8f64d2b64289ba22c70824d039a4f52677c81fa95431f6d8609,1,ECDSA,0,0,MIPS,RTOS,1,None,6.52,6.58,7.1,17767,2,2,1,1,15,2728,162,1
FW0368,ArduPilot,Cube Black,v1.6.6,ardupilot_cube_black_368.bin,bin,29501340,d6d31875c287bb9a6ebf279a64998c74e9aa2510974afa2f7d6762a8e358377b,1,RSA,1,0,ARM,RTOS,1,YAFFS,6.54,6.27,7.21,17756,2,2,0,2,35,1601,89,1
FW0369,Parrot,Anafi,v3.7.6,parrot_anafi_369.bin,bin,30912348,fb6fefdc005f492148c632a9756c900471e6e18ecb5b89c68e67b3e059a37466,1,ECDSA,1,1,MIPS,RTOS,1,YAFFS,6.83,6.5,7.25,3272,2,3,0,0,32,1845,247,1
FW0370,PX4,Pixhawk 6,v1.6.6,px4_pixhawk_6_370.fw,fw,25101870,4f3f4df396b25dcee17a90e5927986fe6440973ddfb736fd4f739f191b4848c2,1,RSA,0,1,ARM,RTOS,1,None,6.93,5.55,7.53,6845,5,3,0,1,20,1461,53,1
FW0371,DJI,Phantom 4,v4.9.1,dji_phantom_4_371.fw,fw,25877651,a77657e52e84155014831aa97d09031fd1a79936f6a62063a6d984af30ecc256,1,RSA,1,0,MIPS,RTOS,1,None,6.28,7.15,7.52,14543,5,3,0,0,27,1384,118,1
FW0372,Parrot,Bebop 2,v2.7.0,parrot_bebop_2_372.fw,fw,12338132,fedcee54194d46362166555d1c791c370d2718637ddefd1b6a3c33f5aa1d1d4d,1,RSA,0,1,MIPS,Bare-metal,1,YAFFS,6.97,5.79,7.21,6401,4,3,0,2,12,2645,195,1
FW0373,Parrot,Anafi,v2.4.6,parrot_anafi_373.bin,bin,3979109,f4c5b78a2c1b97928e1ca620a20c47c32961422b1c696b7dc61094b341c2e34f,1,ECDSA,0,0,ARM,RTOS,1,SquashFS,6.4,5.97,7.18,9693,8,3,0,0,8,1889,242,1
FW0374,DJI,Mini 3,v1.3.8,dji_mini_3_374.fw,fw,28481398,81c7c2563a4bfb84d297eb0f7cb754b6d6326793e887e369b41864aa6eb8850f,1,RSA,1,1,MIPS,RTOS,1,YAFFS,6.77,6.07,7.55,13241,6,1,1,2,30,2350,206,1
FW0375,DJI,Mavic Pro,v1.7.6,dji_mavic_pro_375.img,img,29053938,75a1fcae579ab7280c6c19f946e6d3e051101ae18689d9c8e176a75c5b9c3287,1,RSA,0,0,MIPS,Bare-metal,1,SquashFS,6.39,6.55,7.52,17571,7,1,0,2,25,868,212,1
FW0376,PX4,Pixhawk 4,v2.9.7,px4_pixhawk_4_376.fw,fw,12922813,0dbdeeaf6524bc45db9acd46bd660ce59ff5511290e8398d374b601b6bea9bea,1,ECDSA,0,1,MIPS,RTOS,1,None,7.17,7.04,7.61,11629,4,1,0,0,36,1156,127,1
FW0377,ArduPilot,Cube Orange,v5.3.3,ardupilot_cube_orange_377.img,img,5881531,aae3ad2d0da387ae9053fe604003c0c8814c3ea0ee887eb97286fdfd572d480c,1,RSA,0,0,ARM,RTOS,1,None,5.85,7.08,7.16,14566,5,1,1,2,35,1304,220,1
FW0378,Parrot,Bebop 2,v2.9.9,parrot_bebop_2_378.bin,bin,28693908,84873ee7073d94e449cde10f8fa6e4b0f6866d8f55b6ebae266562891f2006fd,1,RSA,1,1,MIPS,Bare-metal,1,None,7.06,7.14,7.28,9646,4,2,0,1,10,1256,72,1
FW0379,PX4,Pixhawk 4,v3.2.5,px4_pixhawk_4_379.fw,fw,5895878,384c8c0fac8da4625198ef89ff62d24b3178a90b407bf31f2896bbad39d6c0ea,1,ECDSA,0,1,ARM,Bare-metal,1,None,6.1,6.16,7.27,13961,3,1,0,1,5,2686,130,1
FW0380,Parrot,Bebop 2,v2.9.4,parrot_bebop_2_380.bin,bin,18771601,df230353605a53b509105e6e327c579cd739c3d8c85dbe28548f219eab7e9012,1,RSA,0,1,MIPS,Bare-metal,1,None,6.0,7.19,7.58,17672,4,3,1,2,29,1040,257,1
FW0381,PX4,Pixhawk 4,v1.2.7,px4_pixhawk_4_381.fw,fw,9067002,5663616c802c75222979f5462d3824a344c8aec0dd1c9018852da78f8c5e89f3,1,ECDSA,1,0,ARM,Bare-metal,1,YAFFS,6.34,6.65,7.89,14824,7,0,1,1,17,2412,74,1
FW0382,Parrot,Bebop 2,v3.7.2,parrot_bebop_2_382.fw,fw,31053287,b32737c75e53acd5fcefd8c326e60c13a2dd4603fb7046abaeb9c0634e9d73c5,1,RSA,1,1,MIPS,Linux,1,SquashFS,6.15,6.77,7.61,2299,6,0,0,1,32,1489,287,1
FW0383,DJI,Phantom 4,v1.1.8,dji_phantom_4_383.img,img,17900631,466d38024ff84e479d2c94a790aab7a3d4b9bf12a41d4213caf8156c9adb104b,1,ECDSA,1,0,MIPS,Linux,1,SquashFS,5.99,6.17,7.13,7652,7,0,1,2,29,1927,211,1
FW0384,ArduPilot,Cube Black,v1.1.7,ardupilot_cube_black_384.bin,bin,6026544,866714e1459974ebc019cbf573be4631e93d565c1c07c1bfa49681c33fafee2e,1,RSA,0,1,MIPS,Bare-metal,1,None,5.95,6.51,7.22,16210,5,1,0,1,9,1557,153,1
FW0385,DJI,Mavic Pro,v5.7.1,dji_mavic_pro_385.fw,fw,29429501,d1727c959ea7b9d20971028f7ffd6983aa020da4ed248f38e934f270cf327355,1,RSA,0,0,ARM,Bare-metal,1,None,6.09,6.44,7.68,6031,1,1,0,2,15,1159,193,1
FW0386,PX4,Pixhawk 4,v3.5.8,px4_pixhawk_4_386.bin,bin,6184812,a2d2d01143bcbe7b95b45d66b9e87694be1f2b085b8f85e8b8a0e0a8855111f4,1,RSA,1,0,ARM,RTOS,1,SquashFS,7.31,6.38,7.66,19501,8,1,1,2,25,2940,283,1
FW0387,PX4,Pixhawk 4,v2.0.3,px4_pixhawk_4_387.fw,fw,5322195,4d3d93d41083d05356ec97d7fc636870d6a644a960ca70c74775dddd4eb696fb,1,RSA,1,0,ARM,Bare-metal,1,None,6.15,6.11,6.94,15828,2,2,1,1,15,2438,166,1
FW0388,DJI,Mavic Pro,v5.3.1,dji_mavic_pro_388.fw,fw,16272154,25b8beebc8fb3cf4df3a155dd4c88ed83b122589456d8ae03776d486e715522b,1,ECDSA,0,1,ARM,RTOS,1,SquashFS,6.31,6.84,7.22,10110,2,2,0,2,12,2466,66,1
FW0389,PX4,Pixhawk 4,v2.3.4,px4_pixhawk_4_389.img,img,13190985,de1b801286b5f491addb27317797b0161a87a199935a8f70bfb39b8f7e3b436b,1,RSA,0,1,ARM,RTOS,1,SquashFS,7.05,5.71,7.38,12045,8,0,1,2,23,1910,205,1
FW0390,DJI,Phantom 4,v2.5.8,dji_phantom_4_390.bin,bin,12670188,0e8e56feeff4284df7dc3fc56d194119755a1551e1430730cc047495241cb500,1,ECDSA,1,0,MIPS,Linux,1,None,6.62,5.76,6.94,14412,5,0,1,2,20,2513,230,1
FW0391,ArduPilot,Cube Orange,v5.4.4,ardupilot_cube_orange_391.img,img,13878316,ecd2d3ed0bcbf2f0d80f98fdfdca33f71ef93dcf26fa3e25eb9460ffe5076fbd,1,ECDSA,0,1,ARM,RTOS,1,YAFFS,7.03,6.94,7.5,4513,4,0,0,2,8,1146,240,1
FW0392,PX4,Pixhawk 6,v2.7.7,px4_pixhawk_6_392.bin,bin,16226529,18d429ce9e7f8f9f10148a16ea022f7a76b7907c0bfb94681f618ddd43c3c93c,1,RSA,1,0,ARM,Bare-metal,1,SquashFS,6.94,6.69,7.62,10002,1,3,0,2,38,1721,94,1
FW0393,DJI,Mavic Pro,v1.6.7,dji_mavic_pro_393.bin,bin,19236391,1d842a8fdf111e5178021de4e60f63ccb8370a756c601aa1ea5c55d4eaeeac48,1,ECDSA,0,1,ARM,RTOS,1,None,6.2,6.42,7.64,5862,5,2,1,1,21,1672,50,1
FW0394,ArduPilot,Cube Orange,v1.7.9,ardupilot_cube_orange_394.img,img,23574615,469aa5eaca5e0a73c42c427e9e9833f29f015dbcfa61e02281f1490175bccf0b,1,ECDSA,0,1,ARM,Bare-metal,1,YAFFS,6.33,6.1,6.81,8100,7,2,0,0,32,2815,100,1
FW0395,DJI,Mini 3,v1.7.0,dji_mini_3_395.fw,fw,7157674,741827461a08da68fae5be82111023647db5bda78d2dc6137a97f6e61f3ca2bc,1,RSA,1,0,MIPS,RTOS,1,YAFFS,6.28,6.23,7.0,10830,2,3,1,0,13,2248,241,1
FW0396,ArduPilot,Cube Orange,v1.3.4,ardupilot_cube_orange_396.img,img,31647899,b67fcef66d901a50c9dc99f6ffd849a077a427c2dde59d288600dd28d474d871,1,RSA,0,1,MIPS,Bare-metal,1,YAFFS,7.24,5.77,7.02,17705,5,0,1,1,40,2829,254,1
FW0397,Parrot,Bebop 2,v2.1.1,parrot_bebop_2_397.img,img,18839579,6878deecbbfd69423f71d3ed2e494eec571b955c7648512ffbeb44624055875b,1,RSA,0,0,MIPS,Bare-metal,1,SquashFS,7.03,5.9,7.55,13211,7,0,1,1,23,1955,174,1
FW0398,DJI,Mavic Pro,v5.2.3,dji_mavic_pro_398.bin,bin,22723658,987f48618acd1836aac45700446c280a39f292cbb7a706de7e74cb89cf2dedf8,1,ECDSA,0,1,ARM,Bare-metal,1,YAFFS,6.12,6.7,7.69,18460,3,1,0,0,12,1341,152,1
FW0399,DJI,Mavic Pro,v1.9.3,dji_mavic_pro_399.bin,bin,6905964,eef9a99c00d515fd8b3d75f358d9a95fe54b8d4c5aa4eb10c4d42ddecb4a20cb,1,RSA,0,1,MIPS,Bare-metal,1,YAFFS,6.92,7.17,7.04,15961,8,0,1,2,8,2046,78,1
FW0400,PX4,Pixhawk 6,v2.5.0,px4_pixhawk_6_400.img,img,13778428,84e78020786e32c7f009493092ee1101f8344c71812601c01ed373d5c2c55d5b,1,RSA,0,0,ARM,Bare-metal,1,None,6.31,5.99,7.11,5301,7,1,1,1,28,2169,127,1
FW0401,DJI,Phantom 4,v2.5.5,dji_phantom_4_401.fw,fw,2458406,288bd674168c477cf46375884c79c0af18ee6cf190066c4410ee43f230f311e5,1,ECDSA,1,0,MIPS,Linux,1,None,6.41,7.01,6.94,5943,1,1,0,2,33,1204,69,1
FW0402,PX4,Pixhawk 6,v5.2.0,px4_pixhawk_6_402.fw,fw,17911461,b83bbf61d0ed1f8ad5520833a5adfcec77596013bb314c4fb1bfd35c67e5e878,1,RSA,0,1,MIPS,Bare-metal,1,YAFFS,7.23,6.26,7.59,16290,2,3,1,2,37,889,92,1
FW0403,PX4,Pixhawk 4,v1.3.6,px4_pixhawk_4_403.img,img,3524888,18cbc800c329cdafac3cff9cdbc0ef8d93a39713e340e7c589ddafbafc9fadf9,1,ECDSA,0,0,MIPS,Bare-metal,1,YAFFS,6.7,6.16,7.47,8780,3,0,0,2,18,836,275,1
FW0404,ArduPilot,Cube Black,v3.4.8,ardupilot_cube_black_404.img,img,30604317,fb4223f46da41648871c3a92f5351c7f071f8ad2dbedc5bfed4a26f51d32db5c,1,RSA,0,0,ARM,Bare-metal,1,SquashFS,6.27,6.59,7.84,11101,3,2,0,2,20,1660,186,1
FW0405,DJI,Phantom 4,v3.5.1,dji_phantom_4_405.fw,fw,13658886,93eae54f17ca52a91f75cce3cf7d475d13849c31987f1587c89c02d3319faaf8,1,ECDSA,0,1,MIPS,RTOS,1,SquashFS,6.8,5.52,7.19,11164,3,2,0,2,11,2364,292,1
FW0406,PX4,Pixhawk 4,v3.3.9,px4_pixhawk_4_406.img,img,9403417,c4acff6d4fa8bf336dc74dbd5016d6609d70e4e08088ef3405e4ab264734de12,1,ECDSA,0,1,ARM,Bare-metal,1,None,6.49,5.75,7.33,18251,3,3,0,0,17,2809,291,1
FW0407,Parrot,Bebop 2,v2.6.9,parrot_bebop_2_407.bin,bin,12407250,53b9ef94afc6a4c92bcfc816a08ef2830f660383fe563267745d507763b39037,1,RSA,0,0,ARM,RTOS,1,SquashFS,6.53,6.6,7.24,19261,3,0,0,1,29,884,78,1
FW0408,DJI,Mini 3,v1.4.2,dji_mini_3_408.bin,bin,6435192,258a097130b9c95f3e5f561978105d0f44ec93ad6c0cf6d65c12e6f52ed85ed3,1,RSA,0,0,MIPS,Bare-metal,1,SquashFS,6.12,6.32,7.42,16559,3,2,1,1,14,1798,64,1
FW0409,PX4,Pixhawk 4,v1.8.4,px4_pixhawk_4_409.bin,bin,29679886,343ce189693cb442f1cefab46d893b84fd80df805df0bb71a0dc19d393eb70a2,1,RSA,1,0,ARM,Linux,1,SquashFS,6.16,6.16,7.19,11399,4,3,0,1,15,1251,107,1
FW0410,DJI,Mavic Pro,v1.5.1,dji_mavic_pro_410.img,img,4559865,a8debffe35cfd4982640463a6f5ab232608ff5e9e340f064bdeed0ccf5b1ebd0,1,RSA,0,0,MIPS,Bare-metal,1,YAFFS,6.76,6.66,6.97,11881,5,2,0,1,36,2311,288,1
FW0411,PX4,Pixhawk 4,v2.5.2,px4_pixhawk_4_411.bin,bin,30914322,197a764109f4c1dacc7be3111dde24593fc70ca09b453d8532e700819df0d8ae,1,ECDSA,1,1,ARM,Linux,1,None,6.48,6.74,6.96,12585,3,1,1,1,25,2824,158,1
FW0412,ArduPilot,Cube Black,v2.3.6,ardupilot_cube_black_412.fw,fw,28625495,8177cb2f589244c10d9148c59d8a8410356ad90f8bf475f4b51f723500c7aaaa,1,ECDSA,1,1,ARM,RTOS,1,SquashFS,6.73,6.22,7.44,9187,2,1,1,0,18,870,142,1
FW0413,ArduPilot,Cube Orange,v3.2.4,ardupilot_cube_orange_413.bin,bin,3999085,299d93850fb7877de6d10fb206b2639c0dd4edc92911cc9289c555e205f95fb2,1,ECDSA,0,1,ARM,Linux,1,SquashFS,5.89,5.73,7.86,6688,7,0,1,1,8,1234,219,1
FW0414,DJI,Mavic Pro,v1.2.5,dji_mavic_pro_414.fw,fw,31208360,dfbe0f2cce2e534858d5d89167bc124d727c1e1b96d6039e9a6587d0741b37ec,1,RSA,0,0,ARM,Linux,1,None,7.13,6.21,7.64,17393,3,2,1,1,26,2618,250,1
FW0415,DJI,Mavic Pro,v1.9.2,dji_mavic_pro_415.bin,bin,7230711,b797b492f6429d885c209b2e98447a328edb0a0647c13be43cf116996a5a1be0,1,RSA,0,1,MIPS,Bare-metal,1,YAFFS,6.69,6.91,7.81,18445,5,1,1,0,22,1176,183,1
FW0416,ArduPilot,Cube Orange,v5.0.3,ardupilot_cube_orange_416.fw,fw,9108984,5488033abafb4321208ffcfcac6e7647b6f3d904789675f46b3d8967eac3f30d,1,ECDSA,0,0,MIPS,RTOS,1,YAFFS,6.84,6.19,7.22,3791,6,3,0,1,11,1227,69,1
FW0417,PX4,Pixhawk 6,v2.8.1,px4_pixhawk_6_417.bin,bin,10037290,b07497ce17f69ea9452ff4c08e6f95e994528b00ba0db22cf8829ec3bc1f3434,1,RSA,0,0,MIPS,Linux,1,None,6.12,7.08,7.06,4786,1,3,0,0,25,1181,291,1
FW0418,PX4,Pixhawk 4,v4.8.3,px4_pixhawk_4_418.img,img,27222176,9e7f0ec3773d40312c63a258b824d8fe72e96c944e231060112be35069d6e190,1,ECDSA,1,1,ARM,Bare-metal,1,None,5.96,6.19,7.62,5309,3,0,1,1,7,1988,91,1
FW0419,Parrot,Bebop 2,v2.3.2,parrot_bebop_2_419.bin,bin,31702513,1af47d7a4b17cd7e2e3533207b38eebecde6ca3241c14e7f205a027dfd46461c,1,RSA,1,1,ARM,RTOS,1,YAFFS,6.38,6.96,7.27,14701,4,1,0,0,36,1198,256,1
FW0420,DJI,Phantom 4,v4.1.7,dji_phantom_4_420.img,img,20358839,5b59b8a9b2cb1c42cd3c7478b4a011fe3e59d3dc52c451db008a8a01a2ed07fc,1,ECDSA,0,1,ARM,Linux,1,YAFFS,6.72,6.1,6.88,17097,5,3,1,1,13,1307,298,1
FW0421,ArduPilot,Cube Orange,v4.6.9,ardupilot_cube_orange_421.img,img,30823366,0ed0425e63056662060a213f0095165db6930152bb47b45656a3886901ca3497,1,RSA,1,1,MIPS,RTOS,1,SquashFS,6.89,6.36,7.09,3398,1,1,0,0,11,1990,146,1
FW0422,Parrot,Bebop 2,v4.1.5,parrot_bebop_2_422.bin,bin,9484359,cc873b7e8c1db2096aebd7965689f214786adb77a684b98aed3512a31c2edfd9,1,ECDSA,1,1,ARM,Linux,1,SquashFS,6.97,7.06,7.81,16192,4,3,1,0,25,2202,204,1
FW0423,ArduPilot,Cube Orange,v1.4.7,ardupilot_cube_orange_423.fw,fw,26873389,60f466a48b01ce0839976ade82931610a0afb47857f18b0b1d3acd6c0f0b8f80,1,RSA,0,1,ARM,Bare-metal,1,SquashFS,6.31,5.55,7.46,14461,1,2,1,1,18,1021,104,1
FW0424,DJI,Mini 3,v2.1.2,dji_mini_3_424.img,img,11054600,a5e1eee219481a2884182aeea9567d426029baafeff0ccc52a0681db38656de3,1,RSA,1,1,ARM,RTOS,1,None,6.52,6.21,7.04,10501,3,0,0,1,26,2016,92,1
FW0425,Parrot,Bebop 2,v5.2.6,parrot_bebop_2_425.img,img,18160661,e073efe790761e59315883c0cffea4006d2bfd90073049b2db3c07292103fe52,1,ECDSA,1,0,ARM,Linux,1,None,6.87,6.55,7.16,12371,1,1,1,0,36,2096,79,1
FW0426,ArduPilot,Cube Black,v4.2.7,ardupilot_cube_black_426.fw,fw,26235897,81a4bfbfa7ee0b8ff29bd621d87d84ac0da314a295e0c46f1d29f1e328ba9e58,1,RSA,0,0,ARM,RTOS,1,None,6.67,5.78,7.22,13406,4,1,0,1,28,866,127,1
FW0427,PX4,Pixhawk 4,v4.6.5,px4_pixhawk_4_427.fw,fw,18748045,a4505663c2c094c69e511f7cf9795e921f286d510ef40b77adc4d2e4aa312da9,1,ECDSA,1,1,ARM,Linux,1,YAFFS,6.49,5.8,7.45,19785,7,3,1,2,32,1960,229,1
FW0428,DJI,Phantom 4,v5.6.1,dji_phantom_4_428.bin,bin,5007750,5d4552cd1e6b0163a149f45cc3b960d307a16f9ba4885360db8520657a78a2b3,1,ECDSA,0,1,ARM,Bare-metal,1,YAFFS,7.16,5.86,7.65,14487,2,1,1,0,27,2700,155,1
FW0429,ArduPilot,Cube Orange,v5.4.4,ardupilot_cube_orange_429.img,img,28246144,8735ea8c8ca2543049d8df312bb65e42dfd15196c82b3ebed55e106a268a6dd0,1,ECDSA,1,1,ARM,Linux,1,YAFFS,5.85,5.54,7.67,19005,6,2,0,2,32,1790,192,1
FW0430,ArduPilot,Cube Orange,v1.9.6,ardupilot_cube_orange_430.fw,fw,23623628,c6403a568280a6f196b888b1cb2db41034075ad22cbc27375e2935c79fee0e50,1,RSA,1,0,MIPS,RTOS,1,None,6.05,5.89,7.58,6139,2,3,1,2,15,2120,102,1
FW0431,DJI,Phantom 4,v5.2.0,dji_phantom_4_431.bin,bin,16677414,e8c7dc8dcf7317f012d077bfebe8a7d759bd9a07ffec63553e04efee3daefd9d,1,RSA,1,0,ARM,RTOS,1,None,6.81,6.11,7.06,9266,5,1,0,2,29,1866,218,1
FW0432,DJI,Mavic Pro,v5.1.1,dji_mavic_pro_432.bin,bin,6824104,b4fcc2aa1ed85c6316643d64183968704c39b1f398afbf16b76c3441f9736146,1,ECDSA,0,0,ARM,RTOS,1,YAFFS,7.23,5.66,7.34,13842,4,3,0,1,6,2494,68,1
FW0433,ArduPilot,Cube Orange,v4.5.7,ardupilot_cube_orange_433.bin,bin,25063182,34c179df0252bbdab87de75e4b3aeaf2959fcf0d3ccef46ad59ca3184e10dd89,1,RSA,0,1,ARM,Linux,1,None,6.71,6.53,6.83,13233,6,3,0,0,38,1842,287,1
FW0434,DJI,Phantom 4,v1.8.8,dji_phantom_4_434.fw,fw,2991709,c2f55d5c3bc281e9e104304b6df15209387d2e5e061eaadb1b29903db4d449d8,1,RSA,0,1,ARM,Linux,1,SquashFS,6.32,5.87,7.6,6147,5,2,1,0,10,2227,231,1
FW0435,PX4,Pixhawk 6,v4.8.6,px4_pixhawk_6_435.fw,fw,29145929,8faf3ebe23c47b16fd9bc1661b5b53ea7eb00b1c07ed878a73451494e006657d,1,RSA,1,0,ARM,Bare-metal,1,None,6.25,6.17,7.44,12210,3,1,1,1,33,2535,202,1
FW0436,PX4,Pixhawk 6,v4.6.3,px4_pixhawk_6_436.fw,fw,5609084,05f62eecbec5f244c25c632296581908ed08135213921353a02dce536047a782,1,ECDSA,1,0,MIPS,Linux,1,SquashFS,7.33,5.93,7.25,19383,6,3,0,0,16,2121,159,1
FW0437,Parrot,Bebop 2,v3.5.2,parrot_bebop_2_437.bin,bin,4437405,8b01c693c2e157877e86dd331f2b5c9c33e308b538611edc81e6d3c7cc76611d,1,ECDSA,0,0,MIPS,Bare-metal,1,SquashFS,6.95,5.86,7.42,12536,4,0,1,1,18,2959,105,1
FW0438,DJI,Mini 3,v1.9.6,dji_mini_3_438.img,img,26033886,9e23f4223b00bbfdd1a3670669a11c9f39c5625f095b8346af336b62e5091d68,1,ECDSA,1,1,ARM,Linux,1,SquashFS,7.08,6.35,7.89,15803,2,0,1,0,25,2368,110,1
FW0439,DJI,Mavic Pro,v1.7.4,dji_mavic_pro_439.bin,bin,23597867,3b690debe9a2f19a67a3bc68a094970b129bb92632d12098fd4c4c05777bb3da,1,RSA,1,0,ARM,RTOS,1,None,5.83,6.3,7.71,15601,5,2,1,1,30,1126,192,1
FW0440,PX4,Pixhawk 6,v3.7.7,px4_pixhawk_6_440.fw,fw,3579500,bb324e49fcd9eddaceda2ca853ca57c02d583dc8803697d0f91f22e1572ea437,1,RSA,1,0,ARM,Linux,1,SquashFS,7.12,5.74,7.89,16276,4,1,0,0,28,820,289,1
FW0441,DJI,Mavic Pro,v3.1.4,dji_mavic_pro_441.bin,bin,5717951,e4175a7e96691638309197267c8ca38c0655e8aed557ba604a3e31a9a0dff10c,1,ECDSA,1,1,ARM,Linux,1,None,6.54,5.71,7.75,15542,8,0,0,2,35,2807,299,1
FW0442,PX4,Pixhawk 6,v1.4.4,px4_pixhawk_6_442.fw,fw,18196936,5022efe2c0f7249f8b0d5138401bf4bc534a39c274970528079118ac0c7cfbb2,1,RSA,1,0,ARM,Bare-metal,1,SquashFS,5.92,6.34,7.03,9082,8,3,0,1,11,2194,103,1
FW0443,PX4,Pixhawk 6,v5.1.2,px4_pixhawk_6_443.fw,fw,17234449,7567b1517d4d5426430c491817d3868137b55aa95b5e6cb81e260cb659eaaa65,1,RSA,1,1,MIPS,Bare-metal,1,None,6.12,6.18,6.88,15863,3,2,0,0,34,1238,240,1
FW0444,DJI,Phantom 4,v3.0.7,dji_phantom_4_444.bin,bin,17463453,b9826abca6c9324afb8c7256f6b3e8c0718a2ec0b4526acb25faff9aeca41301,1,ECDSA,1,1,ARM,Bare-metal,1,SquashFS,6.37,5.86,7.24,16118,6,0,1,1,28,1200,62,1
FW0445,ArduPilot,Cube Black,v4.2.9,ardupilot_cube_black_445.bin,bin,11865200,9d06ff2c5cf33849fe7e3a778041ba6c6e2fbb3e9be6f03c3586c354f2d29d91,1,ECDSA,1,1,ARM,Bare-metal,1,SquashFS,6.83,7.13,7.04,3741,1,2,0,0,39,1213,120,1
